totalt_antal_fall,adm1_name,case_count,date,cum_confirmed_cases,c1_schoolclosing,c2_workplaceclosing,c3_cancelpublicevents,c4_restrictionsongatherings,c5_closepublictransport,c6_stayathomerequirements,c7_domestictravel,c8_internationaltravel,e1_incomesupport,e2_debtcontractrelief,h1_publicinfocampaign,h2_testingpolicy,h3_contacttracing,school_closure,work_from_home,no_public_gathering,no_private_gathering,travel_ban_local,travel_ban_intl_in,t,dow,month,year,day,adm1_id,longest_series,l_cum_confirmed_cases,D_l_cum_confirmed_cases,sample_avg,day_avg,p_swe_1,p_swe_2,p_swe_3,p_swe_4,p_swe_5,p_swe_6
151,"Stockholm",42,"2020-03-12",308,0,0,0,2,0,0,0,0,2,0,2,1,2,"0","0","0","1","0","0",12mar2020,4,3,2020,12,"Stockholm",1,5.7301,.1466036,.1072087,.2684197,0,0,0,1,0,0
152,"Stockholm",31,"2020-03-13",339,0,0,0,2,0,0,0,0,2,0,2,1,2,"0","0","0","1","0","0",13mar2020,5,3,2020,13,"Stockholm",1,5.826,.0959005,.1072087,.2271911,0,0,0,1,0,0
71,"Stockholm",18,"2020-03-14",357,0,0,0,2,0,0,0,0,2,0,2,1,2,"0","0","0","1","0","0",14mar2020,6,3,2020,14,"Stockholm",1,5.877736,.0517354,.1072087,.1023013,0,0,0,1,0,0
69,"Stockholm",17,"2020-03-15",374,0,0,0,2,0,0,0,0,2,0,2,1,2,"0","0","0","1","0","0",15mar2020,0,3,2020,15,"Stockholm",1,5.924256,.0465202,.1072087,.1176294,0,0,0,1,0,0
83,"Stockholm",34,"2020-03-16",408,0,0,0,2,0,0,0,0,2,1,2,1,2,"0","0","0","1","0","0",16mar2020,1,3,2020,16,"Stockholm",1,6.011267,.0870113,.1072087,.0931571,0,0,0,1,0,0
119,"Stockholm",35,"2020-03-17",443,0,0,0,2,0,0,0,0,2,1,2,1,2,"0","0","0","1","0","0",17mar2020,2,3,2020,17,"Stockholm",1,6.09357,.0823026,.1072087,.1131381,0,0,0,1,0,0
145,"Stockholm",58,"2020-03-18",501,1,0,0,2,0,0,0,0,2,1,2,1,2,"1","0","0","1","0","0",18mar2020,3,3,2020,18,"Stockholm",1,6.216606,.1230364,.1072087,.1113891,1,0,0,1,0,0
143,"Stockholm",66,"2020-03-19",567,1,0,0,2,0,0,0,3,2,1,2,1,2,"1","0","0","1","0","1",19mar2020,4,3,2020,19,"Stockholm",1,6.340359,.1237531,.1072087,.0831045,1,0,0,1,0,1
180,"Stockholm",84,"2020-03-20",651,1,0,0,2,0,0,0,3,2,1,2,1,2,"1","0","0","1","0","1",20mar2020,5,3,2020,20,"Stockholm",1,6.478509,.1381502,.1072087,.1072676,1,0,0,1,0,1
134,"Stockholm",71,"2020-03-21",722,1,0,0,2,0,0,0,3,2,1,2,1,2,"1","0","0","1","0","1",21mar2020,6,3,2020,21,"Stockholm",1,6.582025,.1035156,.1072087,.0710178,1,0,0,1,0,1
118,"Stockholm",59,"2020-03-22",781,1,0,0,2,0,0,0,3,2,1,2,1,2,"1","0","0","1","0","1",22mar2020,0,3,2020,22,"Stockholm",1,6.660575,.0785499,.1072087,.065143,1,0,0,1,0,1
182,"Stockholm",99,"2020-03-23",880,1,0,0,2,0,0,0,3,2,1,2,1,1,"1","0","0","1","0","1",23mar2020,1,3,2020,23,"Stockholm",1,6.779922,.1193471,.1072087,.0941672,1,0,0,1,0,1
230,"Stockholm",105,"2020-03-24",985,1,0,0,2,0,0,0,3,2,1,2,1,1,"1","0","0","1","0","1",24mar2020,2,3,2020,24,"Stockholm",1,6.892642,.1127195,.1072087,.112963,1,0,0,1,0,1
314,"Stockholm",154,"2020-03-25",1139,1,1,0,2,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",25mar2020,3,3,2020,25,"Stockholm",1,7.037906,.1452646,.1072087,.1279785,1,1,0,1,0,1
286,"Stockholm",132,"2020-03-26",1271,1,1,0,2,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",26mar2020,4,3,2020,26,"Stockholm",1,7.147559,.109653,.1072087,.1046048,1,1,0,1,0,1
365,"Stockholm",176,"2020-03-27",1447,1,1,0,2,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",27mar2020,5,3,2020,27,"Stockholm",1,7.277248,.1296887,.1072087,.119438,1,1,0,1,0,1
300,"Stockholm",147,"2020-03-28",1594,1,1,0,2,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",28mar2020,6,3,2020,28,"Stockholm",1,7.374002,.0967541,.1072087,.0754159,1,1,0,1,0,1
280,"Stockholm",149,"2020-03-29",1743,1,1,0,3,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",29mar2020,0,3,2020,29,"Stockholm",1,7.463363,.0893612,.1072087,.072774,1,1,0,1,0,1
416,"Stockholm",172,"2020-03-30",1915,1,1,0,3,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",30mar2020,1,3,2020,30,"Stockholm",1,7.557473,.0941095,.1072087,.1040395,1,1,0,1,0,1
475,"Stockholm",209,"2020-03-31",2124,1,1,0,3,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",31mar2020,2,3,2020,31,"Stockholm",1,7.661057,.1035838,.1072087,.1056698,1,1,0,1,0,1
486,"Stockholm",205,"2020-04-01",2329,1,1,1,3,0,0,0,3,2,1,2,1,1,"1","1","1","1","0","1",01apr2020,3,4,2020,1,"Stockholm",1,7.753194,.0921378,.1072087,.0900665,1,1,1,1,0,1
554,"Stockholm",216,"2020-04-02",2545,1,1,1,3,0,0,0,3,2,1,2,1,1,"1","1","1","1","0","1",02apr2020,4,4,2020,2,"Stockholm",1,7.841886,.0886917,.1072087,.1039578,1,1,1,1,0,1
601,"Stockholm",245,"2020-04-03",2790,1,1,1,3,0,0,0,3,2,1,2,1,1,"1","1","1","1","0","1",03apr2020,5,4,2020,3,"Stockholm",1,7.933797,.0919108,.1072087,.0937443,1,1,1,1,0,1
357,"Stockholm",129,"2020-04-04",2919,1,1,1,3,0,0,1,3,2,1,2,1,1,"1","1","1","1","1","1",04apr2020,6,4,2020,4,"Stockholm",1,7.978996,.0451994,.1072087,.0566615,1,1,1,1,1,1
340,"Stockholm",172,"2020-04-05",3091,1,1,1,3,0,0,1,3,2,1,2,1,1,"1","1","1","1","1","1",05apr2020,0,4,2020,5,"Stockholm",1,8.03625,.0572538,.1072087,.0350434,1,1,1,1,1,1
389,"Stockholm",131,"2020-04-06",3222,1,1,1,3,0,0,1,3,2,1,2,1,1,"1","1","1","1","1","1",06apr2020,1,4,2020,6,"Stockholm",1,8.077758,.0415077,.1072087,.0573622,1,1,1,1,1,1
30,"Sörmland",0,"2020-03-04",,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",04mar2020,3,3,2020,4,"Sörmland",0,,,,,0,0,0,0,0,0
25,"Sörmland",0,"2020-03-05",,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",05mar2020,4,3,2020,5,"Sörmland",0,,,,,0,0,0,0,0,0
59,"Sörmland",0,"2020-03-06",,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",06mar2020,5,3,2020,6,"Sörmland",0,,,,,0,0,0,0,0,0
33,"Sörmland",0,"2020-03-07",,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",07mar2020,6,3,2020,7,"Sörmland",0,,,,,0,0,0,0,0,0
46,"Sörmland",0,"2020-03-08",,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",08mar2020,0,3,2020,8,"Sörmland",0,,,,,0,0,0,0,0,0
101,"Sörmland",1,"2020-03-09",,0,0,0,0,0,0,0,0,0,0,2,1,2,"0","0","0","0","0","0",09mar2020,1,3,2020,9,"Sörmland",0,,,,,0,0,0,0,0,0
98,"Sörmland",0,"2020-03-10",,0,0,0,0,0,0,0,0,0,0,2,1,2,"0","0","0","0","0","0",10mar2020,2,3,2020,10,"Sörmland",0,,,,,0,0,0,0,0,0
196,"Sörmland",6,"2020-03-11",,0,0,0,0,0,0,0,0,2,0,2,1,2,"0","0","0","0","0","0",11mar2020,3,3,2020,11,"Sörmland",0,,,,,0,0,0,0,0,0
151,"Sörmland",3,"2020-03-12",10,0,0,0,2,0,0,0,0,2,0,2,1,2,"0","0","0","1","0","0",12mar2020,4,3,2020,12,"Sörmland",0,2.302585,,,,0,0,0,1,0,0
152,"Sörmland",6,"2020-03-13",16,0,0,0,2,0,0,0,0,2,0,2,1,2,"0","0","0","1","0","0",13mar2020,5,3,2020,13,"Sörmland",0,2.772589,.4700036,,,0,0,0,1,0,0
71,"Sörmland",1,"2020-03-14",17,0,0,0,2,0,0,0,0,2,0,2,1,2,"0","0","0","1","0","0",14mar2020,6,3,2020,14,"Sörmland",0,2.833213,.0606246,,,0,0,0,1,0,0
69,"Sörmland",4,"2020-03-15",21,0,0,0,2,0,0,0,0,2,0,2,1,2,"0","0","0","1","0","0",15mar2020,0,3,2020,15,"Sörmland",0,3.044523,.2113092,,,0,0,0,1,0,0
83,"Sörmland",12,"2020-03-16",33,0,0,0,2,0,0,0,0,2,1,2,1,2,"0","0","0","1","0","0",16mar2020,1,3,2020,16,"Sörmland",0,3.496508,.4519851,,,0,0,0,1,0,0
119,"Sörmland",5,"2020-03-17",38,0,0,0,2,0,0,0,0,2,1,2,1,2,"0","0","0","1","0","0",17mar2020,2,3,2020,17,"Sörmland",0,3.637586,.1410785,,,0,0,0,1,0,0
145,"Sörmland",0,"2020-03-18",38,1,0,0,2,0,0,0,0,2,1,2,1,2,"1","0","0","1","0","0",18mar2020,3,3,2020,18,"Sörmland",0,3.637586,0,,,1,0,0,1,0,0
143,"Sörmland",5,"2020-03-19",43,1,0,0,2,0,0,0,3,2,1,2,1,2,"1","0","0","1","0","1",19mar2020,4,3,2020,19,"Sörmland",0,3.7612,.1236141,,,1,0,0,1,0,1
180,"Sörmland",4,"2020-03-20",47,1,0,0,2,0,0,0,3,2,1,2,1,2,"1","0","0","1","0","1",20mar2020,5,3,2020,20,"Sörmland",0,3.850147,.0889473,,,1,0,0,1,0,1
134,"Sörmland",6,"2020-03-21",53,1,0,0,2,0,0,0,3,2,1,2,1,2,"1","0","0","1","0","1",21mar2020,6,3,2020,21,"Sörmland",0,3.970292,.1201444,,,1,0,0,1,0,1
118,"Sörmland",11,"2020-03-22",64,1,0,0,2,0,0,0,3,2,1,2,1,2,"1","0","0","1","0","1",22mar2020,0,3,2020,22,"Sörmland",0,4.158883,.1885912,,,1,0,0,1,0,1
182,"Sörmland",2,"2020-03-23",66,1,0,0,2,0,0,0,3,2,1,2,1,1,"1","0","0","1","0","1",23mar2020,1,3,2020,23,"Sörmland",0,4.189655,.0307717,,,1,0,0,1,0,1
230,"Sörmland",14,"2020-03-24",80,1,0,0,2,0,0,0,3,2,1,2,1,1,"1","0","0","1","0","1",24mar2020,2,3,2020,24,"Sörmland",0,4.382027,.1923718,,,1,0,0,1,0,1
314,"Sörmland",37,"2020-03-25",117,1,1,0,2,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",25mar2020,3,3,2020,25,"Sörmland",0,4.762174,.3801475,,,1,1,0,1,0,1
286,"Sörmland",16,"2020-03-26",133,1,1,0,2,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",26mar2020,4,3,2020,26,"Sörmland",0,4.890349,.1281748,,,1,1,0,1,0,1
365,"Sörmland",26,"2020-03-27",159,1,1,0,2,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",27mar2020,5,3,2020,27,"Sörmland",0,5.068904,.1785555,,,1,1,0,1,0,1
300,"Sörmland",8,"2020-03-28",167,1,1,0,2,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",28mar2020,6,3,2020,28,"Sörmland",0,5.117994,.0490894,,,1,1,0,1,0,1
280,"Sörmland",4,"2020-03-29",171,1,1,0,3,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",29mar2020,0,3,2020,29,"Sörmland",0,5.141664,.0236697,,,1,1,0,1,0,1
416,"Sörmland",60,"2020-03-30",231,1,1,0,3,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",30mar2020,1,3,2020,30,"Sörmland",0,5.442418,.3007541,,,1,1,0,1,0,1
475,"Sörmland",49,"2020-03-31",280,1,1,0,3,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",31mar2020,2,3,2020,31,"Sörmland",0,5.634789,.1923718,,,1,1,0,1,0,1
486,"Sörmland",49,"2020-04-01",329,1,1,1,3,0,0,0,3,2,1,2,1,1,"1","1","1","1","0","1",01apr2020,3,4,2020,1,"Sörmland",0,5.796058,.1612682,,,1,1,1,1,0,1
554,"Sörmland",34,"2020-04-02",363,1,1,1,3,0,0,0,3,2,1,2,1,1,"1","1","1","1","0","1",02apr2020,4,4,2020,2,"Sörmland",0,5.894403,.0983453,,,1,1,1,1,0,1
601,"Sörmland",59,"2020-04-03",422,1,1,1,3,0,0,0,3,2,1,2,1,1,"1","1","1","1","0","1",03apr2020,5,4,2020,3,"Sörmland",0,6.045005,.1506023,,,1,1,1,1,0,1
357,"Sörmland",17,"2020-04-04",439,1,1,1,3,0,0,1,3,2,1,2,1,1,"1","1","1","1","1","1",04apr2020,6,4,2020,4,"Sörmland",0,6.084499,.039494,,,1,1,1,1,1,1
340,"Sörmland",27,"2020-04-05",466,1,1,1,3,0,0,1,3,2,1,2,1,1,"1","1","1","1","1","1",05apr2020,0,4,2020,5,"Sörmland",0,6.144186,.0596862,,,1,1,1,1,1,1
389,"Sörmland",18,"2020-04-06",484,1,1,1,3,0,0,1,3,2,1,2,1,1,"1","1","1","1","1","1",06apr2020,1,4,2020,6,"Sörmland",0,6.182085,.0378995,,,1,1,1,1,1,1
30,"Uppsala",0,"2020-03-04",,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",04mar2020,3,3,2020,4,"Uppsala",0,,,,,0,0,0,0,0,0
25,"Uppsala",2,"2020-03-05",,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",05mar2020,4,3,2020,5,"Uppsala",0,,,,,0,0,0,0,0,0
59,"Uppsala",1,"2020-03-06",,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",06mar2020,5,3,2020,6,"Uppsala",0,,,,,0,0,0,0,0,0
33,"Uppsala",1,"2020-03-07",,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",07mar2020,6,3,2020,7,"Uppsala",0,,,,,0,0,0,0,0,0
46,"Uppsala",1,"2020-03-08",,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",08mar2020,0,3,2020,8,"Uppsala",0,,,,,0,0,0,0,0,0
101,"Uppsala",0,"2020-03-09",,0,0,0,0,0,0,0,0,0,0,2,1,2,"0","0","0","0","0","0",09mar2020,1,3,2020,9,"Uppsala",0,,,,,0,0,0,0,0,0
98,"Uppsala",4,"2020-03-10",11,0,0,0,0,0,0,0,0,0,0,2,1,2,"0","0","0","0","0","0",10mar2020,2,3,2020,10,"Uppsala",0,2.397895,,,,0,0,0,0,0,0
196,"Uppsala",4,"2020-03-11",15,0,0,0,0,0,0,0,0,2,0,2,1,2,"0","0","0","0","0","0",11mar2020,3,3,2020,11,"Uppsala",0,2.70805,.3101549,,,0,0,0,0,0,0
151,"Uppsala",11,"2020-03-12",26,0,0,0,2,0,0,0,0,2,0,2,1,2,"0","0","0","1","0","0",12mar2020,4,3,2020,12,"Uppsala",0,3.258096,.5500462,,,0,0,0,1,0,0
152,"Uppsala",10,"2020-03-13",36,0,0,0,2,0,0,0,0,2,0,2,1,2,"0","0","0","1","0","0",13mar2020,5,3,2020,13,"Uppsala",0,3.583519,.3254225,,,0,0,0,1,0,0
71,"Uppsala",4,"2020-03-14",40,0,0,0,2,0,0,0,0,2,0,2,1,2,"0","0","0","1","0","0",14mar2020,6,3,2020,14,"Uppsala",0,3.688879,.1053605,,,0,0,0,1,0,0
69,"Uppsala",0,"2020-03-15",40,0,0,0,2,0,0,0,0,2,0,2,1,2,"0","0","0","1","0","0",15mar2020,0,3,2020,15,"Uppsala",0,3.688879,0,,,0,0,0,1,0,0
83,"Uppsala",2,"2020-03-16",42,0,0,0,2,0,0,0,0,2,1,2,1,2,"0","0","0","1","0","0",16mar2020,1,3,2020,16,"Uppsala",0,3.73767,.0487902,,,0,0,0,1,0,0
119,"Uppsala",5,"2020-03-17",47,0,0,0,2,0,0,0,0,2,1,2,1,2,"0","0","0","1","0","0",17mar2020,2,3,2020,17,"Uppsala",0,3.850147,.1124778,,,0,0,0,1,0,0
145,"Uppsala",17,"2020-03-18",64,1,0,0,2,0,0,0,0,2,1,2,1,2,"1","0","0","1","0","0",18mar2020,3,3,2020,18,"Uppsala",0,4.158883,.3087356,,,1,0,0,1,0,0
143,"Uppsala",5,"2020-03-19",69,1,0,0,2,0,0,0,3,2,1,2,1,2,"1","0","0","1","0","1",19mar2020,4,3,2020,19,"Uppsala",0,4.234107,.0752234,,,1,0,0,1,0,1
180,"Uppsala",1,"2020-03-20",70,1,0,0,2,0,0,0,3,2,1,2,1,2,"1","0","0","1","0","1",20mar2020,5,3,2020,20,"Uppsala",0,4.248495,.0143886,,,1,0,0,1,0,1
134,"Uppsala",2,"2020-03-21",72,1,0,0,2,0,0,0,3,2,1,2,1,2,"1","0","0","1","0","1",21mar2020,6,3,2020,21,"Uppsala",0,4.276666,.0281711,,,1,0,0,1,0,1
118,"Uppsala",5,"2020-03-22",77,1,0,0,2,0,0,0,3,2,1,2,1,2,"1","0","0","1","0","1",22mar2020,0,3,2020,22,"Uppsala",0,4.343805,.0671391,,,1,0,0,1,0,1
182,"Uppsala",8,"2020-03-23",85,1,0,0,2,0,0,0,3,2,1,2,1,1,"1","0","0","1","0","1",23mar2020,1,3,2020,23,"Uppsala",0,4.442651,.098846,,,1,0,0,1,0,1
230,"Uppsala",11,"2020-03-24",96,1,0,0,2,0,0,0,3,2,1,2,1,1,"1","0","0","1","0","1",24mar2020,2,3,2020,24,"Uppsala",0,4.564348,.1216969,,,1,0,0,1,0,1
314,"Uppsala",15,"2020-03-25",111,1,1,0,2,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",25mar2020,3,3,2020,25,"Uppsala",0,4.70953,.1451821,,,1,1,0,1,0,1
286,"Uppsala",12,"2020-03-26",123,1,1,0,2,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",26mar2020,4,3,2020,26,"Uppsala",0,4.812184,.102654,,,1,1,0,1,0,1
365,"Uppsala",20,"2020-03-27",143,1,1,0,2,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",27mar2020,5,3,2020,27,"Uppsala",0,4.962845,.1506605,,,1,1,0,1,0,1
300,"Uppsala",7,"2020-03-28",150,1,1,0,2,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",28mar2020,6,3,2020,28,"Uppsala",0,5.010635,.0477905,,,1,1,0,1,0,1
280,"Uppsala",11,"2020-03-29",161,1,1,0,3,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",29mar2020,0,3,2020,29,"Uppsala",0,5.081404,.0707688,,,1,1,0,1,0,1
416,"Uppsala",21,"2020-03-30",182,1,1,0,3,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",30mar2020,1,3,2020,30,"Uppsala",0,5.204007,.1226025,,,1,1,0,1,0,1
475,"Uppsala",15,"2020-03-31",197,1,1,0,3,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",31mar2020,2,3,2020,31,"Uppsala",0,5.283204,.0791969,,,1,1,0,1,0,1
486,"Uppsala",25,"2020-04-01",222,1,1,1,3,0,0,0,3,2,1,2,1,1,"1","1","1","1","0","1",01apr2020,3,4,2020,1,"Uppsala",0,5.402678,.1194739,,,1,1,1,1,0,1
554,"Uppsala",28,"2020-04-02",250,1,1,1,3,0,0,0,3,2,1,2,1,1,"1","1","1","1","0","1",02apr2020,4,4,2020,2,"Uppsala",0,5.521461,.1187835,,,1,1,1,1,0,1
601,"Uppsala",38,"2020-04-03",288,1,1,1,3,0,0,0,3,2,1,2,1,1,"1","1","1","1","0","1",03apr2020,5,4,2020,3,"Uppsala",0,5.662961,.1414995,,,1,1,1,1,0,1
357,"Uppsala",11,"2020-04-04",299,1,1,1,3,0,0,1,3,2,1,2,1,1,"1","1","1","1","1","1",04apr2020,6,4,2020,4,"Uppsala",0,5.700444,.0374832,,,1,1,1,1,1,1
340,"Uppsala",9,"2020-04-05",308,1,1,1,3,0,0,1,3,2,1,2,1,1,"1","1","1","1","1","1",05apr2020,0,4,2020,5,"Uppsala",0,5.7301,.0296559,,,1,1,1,1,1,1
389,"Uppsala",31,"2020-04-06",339,1,1,1,3,0,0,1,3,2,1,2,1,1,"1","1","1","1","1","1",06apr2020,1,4,2020,6,"Uppsala",0,5.826,.0959005,,,1,1,1,1,1,1
30,"Värmland",0,"2020-03-04",,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",04mar2020,3,3,2020,4,"Värmland",0,,,,,0,0,0,0,0,0
25,"Värmland",0,"2020-03-05",,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",05mar2020,4,3,2020,5,"Värmland",0,,,,,0,0,0,0,0,0
59,"Värmland",11,"2020-03-06",11,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",06mar2020,5,3,2020,6,"Värmland",0,2.397895,,,,0,0,0,0,0,0
33,"Värmland",0,"2020-03-07",11,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",07mar2020,6,3,2020,7,"Värmland",0,2.397895,0,,,0,0,0,0,0,0
46,"Värmland",0,"2020-03-08",11,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",08mar2020,0,3,2020,8,"Värmland",0,2.397895,0,,,0,0,0,0,0,0
101,"Värmland",7,"2020-03-09",18,0,0,0,0,0,0,0,0,0,0,2,1,2,"0","0","0","0","0","0",09mar2020,1,3,2020,9,"Värmland",0,2.890372,.4924765,,,0,0,0,0,0,0
98,"Värmland",3,"2020-03-10",21,0,0,0,0,0,0,0,0,0,0,2,1,2,"0","0","0","0","0","0",10mar2020,2,3,2020,10,"Värmland",0,3.044523,.1541507,,,0,0,0,0,0,0
196,"Värmland",2,"2020-03-11",23,0,0,0,0,0,0,0,0,2,0,2,1,2,"0","0","0","0","0","0",11mar2020,3,3,2020,11,"Värmland",0,3.135494,.0909717,,,0,0,0,0,0,0
151,"Värmland",4,"2020-03-12",27,0,0,0,2,0,0,0,0,2,0,2,1,2,"0","0","0","1","0","0",12mar2020,4,3,2020,12,"Värmland",0,3.295837,.1603427,,,0,0,0,1,0,0
152,"Värmland",3,"2020-03-13",30,0,0,0,2,0,0,0,0,2,0,2,1,2,"0","0","0","1","0","0",13mar2020,5,3,2020,13,"Värmland",0,3.401197,.1053605,,,0,0,0,1,0,0
71,"Värmland",1,"2020-03-14",31,0,0,0,2,0,0,0,0,2,0,2,1,2,"0","0","0","1","0","0",14mar2020,6,3,2020,14,"Värmland",0,3.433987,.0327897,,,0,0,0,1,0,0
69,"Värmland",1,"2020-03-15",32,0,0,0,2,0,0,0,0,2,0,2,1,2,"0","0","0","1","0","0",15mar2020,0,3,2020,15,"Värmland",0,3.465736,.0317488,,,0,0,0,1,0,0
83,"Värmland",2,"2020-03-16",34,0,0,0,2,0,0,0,0,2,1,2,1,2,"0","0","0","1","0","0",16mar2020,1,3,2020,16,"Värmland",0,3.526361,.0606246,,,0,0,0,1,0,0
119,"Värmland",1,"2020-03-17",35,0,0,0,2,0,0,0,0,2,1,2,1,2,"0","0","0","1","0","0",17mar2020,2,3,2020,17,"Värmland",0,3.555348,.0289876,,,0,0,0,1,0,0
145,"Värmland",1,"2020-03-18",36,1,0,0,2,0,0,0,0,2,1,2,1,2,"1","0","0","1","0","0",18mar2020,3,3,2020,18,"Värmland",0,3.583519,.0281708,,,1,0,0,1,0,0
143,"Värmland",0,"2020-03-19",36,1,0,0,2,0,0,0,3,2,1,2,1,2,"1","0","0","1","0","1",19mar2020,4,3,2020,19,"Värmland",0,3.583519,0,,,1,0,0,1,0,1
180,"Värmland",2,"2020-03-20",38,1,0,0,2,0,0,0,3,2,1,2,1,2,"1","0","0","1","0","1",20mar2020,5,3,2020,20,"Värmland",0,3.637586,.0540671,,,1,0,0,1,0,1
134,"Värmland",1,"2020-03-21",39,1,0,0,2,0,0,0,3,2,1,2,1,2,"1","0","0","1","0","1",21mar2020,6,3,2020,21,"Värmland",0,3.663562,.0259755,,,1,0,0,1,0,1
118,"Värmland",1,"2020-03-22",40,1,0,0,2,0,0,0,3,2,1,2,1,2,"1","0","0","1","0","1",22mar2020,0,3,2020,22,"Värmland",0,3.688879,.0253179,,,1,0,0,1,0,1
182,"Värmland",2,"2020-03-23",42,1,0,0,2,0,0,0,3,2,1,2,1,1,"1","0","0","1","0","1",23mar2020,1,3,2020,23,"Värmland",0,3.73767,.0487902,,,1,0,0,1,0,1
230,"Värmland",3,"2020-03-24",45,1,0,0,2,0,0,0,3,2,1,2,1,1,"1","0","0","1","0","1",24mar2020,2,3,2020,24,"Värmland",0,3.806663,.0689929,,,1,0,0,1,0,1
314,"Värmland",0,"2020-03-25",45,1,1,0,2,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",25mar2020,3,3,2020,25,"Värmland",0,3.806663,0,,,1,1,0,1,0,1
286,"Värmland",0,"2020-03-26",45,1,1,0,2,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",26mar2020,4,3,2020,26,"Värmland",0,3.806663,0,,,1,1,0,1,0,1
365,"Värmland",1,"2020-03-27",46,1,1,0,2,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",27mar2020,5,3,2020,27,"Värmland",0,3.828641,.0219789,,,1,1,0,1,0,1
300,"Värmland",3,"2020-03-28",49,1,1,0,2,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",28mar2020,6,3,2020,28,"Värmland",0,3.89182,.0631788,,,1,1,0,1,0,1
280,"Värmland",1,"2020-03-29",50,1,1,0,3,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",29mar2020,0,3,2020,29,"Värmland",0,3.912023,.0202029,,,1,1,0,1,0,1
416,"Värmland",1,"2020-03-30",51,1,1,0,3,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",30mar2020,1,3,2020,30,"Värmland",0,3.931826,.0198026,,,1,1,0,1,0,1
475,"Värmland",0,"2020-03-31",51,1,1,0,3,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",31mar2020,2,3,2020,31,"Värmland",0,3.931826,0,,,1,1,0,1,0,1
486,"Värmland",2,"2020-04-01",53,1,1,1,3,0,0,0,3,2,1,2,1,1,"1","1","1","1","0","1",01apr2020,3,4,2020,1,"Värmland",0,3.970292,.0384662,,,1,1,1,1,0,1
554,"Värmland",0,"2020-04-02",53,1,1,1,3,0,0,0,3,2,1,2,1,1,"1","1","1","1","0","1",02apr2020,4,4,2020,2,"Värmland",0,3.970292,0,,,1,1,1,1,0,1
601,"Värmland",1,"2020-04-03",54,1,1,1,3,0,0,0,3,2,1,2,1,1,"1","1","1","1","0","1",03apr2020,5,4,2020,3,"Värmland",0,3.988984,.0186923,,,1,1,1,1,0,1
357,"Värmland",1,"2020-04-04",55,1,1,1,3,0,0,1,3,2,1,2,1,1,"1","1","1","1","1","1",04apr2020,6,4,2020,4,"Värmland",0,4.007333,.0183492,,,1,1,1,1,1,1
340,"Värmland",1,"2020-04-05",56,1,1,1,3,0,0,1,3,2,1,2,1,1,"1","1","1","1","1","1",05apr2020,0,4,2020,5,"Värmland",0,4.025352,.0180182,,,1,1,1,1,1,1
