date,adm0_name,adm1_name,school_closure,travel_ban_local_opt,no_gathering,travel_ban_intl_out,work_from_home,testing_regime,home_isolation,religious_closure,cum_confirmed_cases,cum_confirmed_cases_imputed,population,t,dow,month,year,day,adm1_id,longest_series,l_cum_confirmed_cases,D_l_cum_confirmed_cases,testing_change_irn_13mar2020,sample_avg,day_avg,travel_ban_local_opt_natl,school_closure_natl,p_irn_1,p_irn_2,_reghdfe_resid,__hdfe1__,__hdfe2__
"2020-03-21","IRN","Qazvin",1,1,1,1,1,1,1,0,593,593,1273761,21mar2020,6,3,2020,21,"Qazvin",0,6.385194,.1047983,0,,,1,0,1,1,.02135952,-.05000242,-.01470935
"2020-03-22","IRN","Qazvin",1,1,1,1,1,1,1,0,622,622,1273761,22mar2020,0,3,2020,22,"Qazvin",0,6.43294,.0477457,0,,,1,0,1,1,-.03048284,-.05000242,-.0199196
"2020-02-28","IRN","Qom",1,1,1,1,0,0,0,0,88,88,1292283,28feb2020,5,2,2020,28,"Qom",0,4.477337,.2006707,0,,,0,0,0,0,-.16890436,-.25380631,.09906877
"2020-02-29","IRN","Qom",1,1,1,1,0,0,0,0,109,109,1292283,29feb2020,6,2,2020,29,"Qom",0,4.691348,.2140112,0,,,0,0,0,0,-.04178577,-.25380631,-.01470935
"2020-03-01","IRN","Qom",1,1,1,1,0,0,0,0,139,139,1292283,01mar2020,0,3,2020,1,"Qom",0,4.934474,.2431259,0,,,0,0,0,0,-.00746079,-.25380631,-.0199196
"2020-03-05","IRN","Qom",1,1,1,1,1,0,0,0,272,378,1292283,05mar2020,4,3,2020,5,"Qom",0,5.605802,.1251631,0,,,0,0,1,0,-.04192743,-.25380631,.0078641
"2020-03-06","IRN","Qom",1,1,1,1,1,1,0,0,409,515,1292283,06mar2020,5,3,2020,6,"Qom",0,6.013715,.4079132,0,,,0,0,1,0,.14961802,-.25380631,.09906877
"2020-03-07","IRN","Qom",1,1,1,1,1,1,0,0,554,660,1292283,07mar2020,6,3,2020,7,"Qom",0,6.317165,.3034496,0,,,0,0,1,0,.15893257,-.25380631,-.01470935
"2020-03-08","IRN","Qom",1,1,1,1,1,1,0,0,571,677,1292283,08mar2020,0,3,2020,8,"Qom",0,6.347389,.0302243,0,,,0,0,1,0,-.10908249,-.25380631,-.0199196
"2020-03-09","IRN","Qom",1,1,1,1,1,1,0,0,598,704,1292283,09mar2020,1,3,2020,9,"Qom",0,6.393591,.0462017,0,,,0,0,1,0,-.09866136,-.25380631,-.01436335
"2020-03-10","IRN","Qom",1,1,1,1,1,1,0,0,637,743,1292283,10mar2020,2,3,2020,10,"Qom",0,6.456769,.0631785,0,,,0,0,1,0,-.06476484,-.25380631,-.03128304
"2020-03-11","IRN","Qom",1,1,1,1,1,1,0,0,690,796,1292283,11mar2020,3,3,2020,11,"Qom",0,6.536692,.0799222,0,,,0,0,1,0,-.02441843,-.25380631,-.05488579
"2020-03-12","IRN","Qom",1,1,1,1,1,1,0,0,732,838,1292283,12mar2020,4,3,2020,12,"Qom",0,6.59578,.0590887,0,,,0,0,1,0,-.1080018,-.25380631,.0078641
"2020-03-13","IRN","Qom",1,1,1,1,1,1,1,0,774,880,1292283,13mar2020,5,3,2020,13,"Qom",0,6.651572,.0557914,1,,,0,0,1,1,.02599818,-.25380631,.09906877
"2020-03-14","IRN","Qom",1,1,1,1,1,1,1,0,806,912,1292283,14mar2020,6,3,2020,14,"Qom",0,6.692084,.0405121,0,,,0,0,1,1,.04959728,-.25380631,-.01470935
"2020-03-15","IRN","Qom",1,1,1,1,1,1,1,0,890,996,1292283,15mar2020,0,3,2020,15,"Qom",0,6.791222,.0991378,0,,,0,0,1,1,.11343323,-.25380631,-.0199196
"2020-03-16","IRN","Qom",1,1,1,1,1,1,1,0,909,1015,1292283,16mar2020,1,3,2020,16,"Qom",0,6.812345,.0211234,0,,,0,0,1,1,.0298626,-.25380631,-.01436335
"2020-03-17","IRN","Qom",1,1,1,1,1,1,1,1,938,1044,1292283,17mar2020,2,3,2020,17,"Qom",0,6.84375,.031405,0,,,0,0,1,1,.05706385,-.25380631,-.03128304
"2020-03-18","IRN","Qom",1,1,1,1,1,1,1,1,960,1066,1292283,18mar2020,3,3,2020,18,"Qom",0,6.866933,.0231833,0,,,0,0,1,1,.07244498,-.25380631,-.05488579
"2020-03-19","IRN","Qom",1,1,1,1,1,1,1,1,991,1097,1292283,19mar2020,4,3,2020,19,"Qom",0,6.898715,.0317812,0,,,0,0,1,1,.01829294,-.25380631,.0078641
"2020-03-20","IRN","Qom",1,1,1,1,1,1,1,1,1027,1133,1292283,20mar2020,5,3,2020,20,"Qom",0,6.934397,.0356827,0,,,0,0,1,1,-.06901025,-.25380631,.09906877
"2020-03-21","IRN","Qom",1,1,1,1,1,1,1,1,1047,1153,1292283,21mar2020,6,3,2020,21,"Qom",0,6.953684,.0192871,0,,,0,0,1,1,.0283723,-.25380631,-.01470935
"2020-03-22","IRN","Qom",1,1,1,1,1,1,1,1,1064,1170,1292283,22mar2020,0,3,2020,22,"Qom",0,6.96979,.0161061,0,,,0,0,1,1,.03040157,-.25380631,-.0199196
"2020-03-05","IRN","Razavi Khorasan",1,1,1,1,1,0,0,0,80,140,6434501,05mar2020,4,3,2020,5,"Razavi Khorasan",0,4.382027,1.08619,0,,,1,1,1,0,.79814248,.08971023,.0078641
"2020-03-06","IRN","Razavi Khorasan",1,1,1,1,1,0,0,0,80,140,6434501,06mar2020,5,3,2020,6,"Razavi Khorasan",0,4.382027,0,0,,,1,1,1,0,-.37925194,.08971023,.09906877
"2020-03-07","IRN","Razavi Khorasan",1,1,1,1,1,0,0,0,126,186,6434501,07mar2020,6,3,2020,7,"Razavi Khorasan",0,4.836282,.4542551,0,,,1,1,1,0,.18878129,.08971023,-.01470935
"2020-03-08","IRN","Razavi Khorasan",1,1,1,1,1,0,0,0,145,205,6434501,08mar2020,0,3,2020,8,"Razavi Khorasan",0,4.976734,.1404519,0,,,1,1,1,0,-.11981166,.08971023,-.0199196
"2020-03-09","IRN","Razavi Khorasan",1,1,1,1,1,0,0,0,174,234,6434501,09mar2020,1,3,2020,9,"Razavi Khorasan",0,5.159055,.1823215,0,,,1,1,1,0,-.08349827,.08971023,-.01436335
"2020-03-10","IRN","Razavi Khorasan",1,1,1,1,1,0,0,0,213,273,6434501,10mar2020,2,3,2020,10,"Razavi Khorasan",0,5.361292,.2022371,0,,,1,1,1,0,-.046663,.08971023,-.03128304
"2020-03-11","IRN","Razavi Khorasan",1,1,1,1,1,0,0,0,247,307,6434501,11mar2020,3,3,2020,11,"Razavi Khorasan",0,5.509388,.1480961,0,,,1,1,1,0,-.0772013,.08971023,-.05488579
"2020-03-12","IRN","Razavi Khorasan",1,1,1,1,1,0,0,0,276,336,6434501,12mar2020,4,3,2020,12,"Razavi Khorasan",0,5.620401,.1110125,0,,,1,1,1,0,-.17703481,.08971023,.0078641
"2020-03-13","IRN","Razavi Khorasan",1,1,1,1,1,1,1,0,386,446,6434501,13mar2020,5,3,2020,13,"Razavi Khorasan",0,5.955837,.3354363,1,,,1,1,1,1,.18468639,.08971023,.09906877
"2020-03-14","IRN","Razavi Khorasan",1,1,1,1,1,1,1,0,416,476,6434501,14mar2020,6,3,2020,14,"Razavi Khorasan",0,6.030685,.0748482,0,,,1,1,1,1,-.03702339,.08971023,-.01470935
"2020-03-15","IRN","Razavi Khorasan",1,1,1,1,1,1,1,0,559,619,6434501,15mar2020,0,3,2020,15,"Razavi Khorasan",0,6.326149,.295464,0,,,1,1,1,1,.18880273,.08971023,-.0199196
"2020-03-16","IRN","Razavi Khorasan",1,1,1,1,1,1,1,0,559,619,6434501,16mar2020,1,3,2020,16,"Razavi Khorasan",0,6.326149,0,0,,,1,1,1,1,-.11221757,.08971023,-.01436335
"2020-03-17","IRN","Razavi Khorasan",1,1,1,1,1,1,1,0,622,682,6434501,17mar2020,2,3,2020,17,"Razavi Khorasan",0,6.43294,.1067905,0,,,1,1,1,1,.01149267,.08971023,-.03128304
"2020-03-18","IRN","Razavi Khorasan",1,1,1,1,1,1,1,0,652,712,6434501,18mar2020,3,3,2020,18,"Razavi Khorasan",0,6.480044,.0471044,0,,,1,1,1,1,-.02459077,.08971023,-.05488579
"2020-03-19","IRN","Razavi Khorasan",1,1,1,1,1,1,1,0,702,762,6434501,19mar2020,4,3,2020,19,"Razavi Khorasan",0,6.553934,.0738893,0,,,1,1,1,1,-.06055576,.08971023,.0078641
"2020-03-20","IRN","Razavi Khorasan",1,1,1,1,1,1,1,0,750,810,6434501,20mar2020,5,3,2020,20,"Razavi Khorasan",0,6.620073,.0661397,0,,,1,1,1,1,-.15950999,.08971023,.09906877
"2020-03-21","IRN","Razavi Khorasan",1,1,1,1,1,1,1,0,807,867,6434501,21mar2020,6,3,2020,21,"Razavi Khorasan",0,6.693324,.0732503,0,,,1,1,1,1,-.03862127,.08971023,-.01470935
"2020-03-22","IRN","Razavi Khorasan",1,1,1,1,1,1,1,0,849,909,6434501,22mar2020,0,3,2020,22,"Razavi Khorasan",0,6.744059,.0507355,0,,,1,1,1,1,-.05592584,.08971023,-.0199196
"2020-03-01","IRN","Semnan",1,1,1,1,0,0,0,0,13,13,702360,01mar2020,0,3,2020,1,"Semnan",0,2.564949,.2623641,0,,,1,0,1,0,-.10079069,-.02995828,-.0199196
"2020-03-05","IRN","Semnan",1,1,1,1,1,0,0,0,43,53,702360,05mar2020,4,3,2020,5,"Semnan",0,3.7612,.7166777,0,,,1,0,1,0,.43701902,-.02995828,.0078641
"2020-03-06","IRN","Semnan",1,1,1,1,1,0,0,0,97,107,702360,06mar2020,5,3,2020,6,"Semnan",0,4.574711,.8135107,0,,,1,0,1,0,.44264734,-.02995828,.09906877
"2020-03-07","IRN","Semnan",1,1,1,1,1,0,0,0,121,131,702360,07mar2020,6,3,2020,7,"Semnan",0,4.795791,.2210798,0,,,1,0,1,0,-.03600537,-.02995828,-.01470935
"2020-03-08","IRN","Semnan",1,1,1,1,1,0,0,0,158,168,702360,08mar2020,0,3,2020,8,"Semnan",0,5.062595,.2668042,0,,,1,0,1,0,.01492927,-.02995828,-.0199196
"2020-03-09","IRN","Semnan",1,1,1,1,1,0,0,0,203,213,702360,09mar2020,1,3,2020,9,"Semnan",0,5.313206,.2506113,0,,,1,0,1,0,-.00681989,-.02995828,-.01436335
"2020-03-10","IRN","Semnan",1,1,1,1,1,0,0,0,204,214,702360,10mar2020,2,3,2020,10,"Semnan",0,5.31812,.0049138,0,,,1,0,1,0,-.2355977,-.02995828,-.03128304
"2020-03-11","IRN","Semnan",1,1,1,1,1,0,0,0,267,277,702360,11mar2020,3,3,2020,11,"Semnan",0,5.587249,.2691288,0,,,1,0,1,0,.05222004,-.02995828,-.05488579
"2020-03-12","IRN","Semnan",1,1,1,1,1,0,0,0,307,317,702360,12mar2020,4,3,2020,12,"Semnan",0,5.726848,.1395988,0,,,1,0,1,0,-.1400598,-.02995828,.0078641
"2020-03-13","IRN","Semnan",1,1,1,1,1,1,1,0,345,355,702360,13mar2020,5,3,2020,13,"Semnan",0,5.843544,.1166968,1,,,1,0,1,1,-.0256645,-.02995828,.09906877
"2020-03-14","IRN","Semnan",1,1,1,1,1,1,1,0,392,402,702360,14mar2020,6,3,2020,14,"Semnan",0,5.971262,.1277175,0,,,1,0,1,1,.02423456,-.02995828,-.01470935
"2020-03-15","IRN","Semnan",1,1,1,1,1,1,1,0,433,443,702360,15mar2020,0,3,2020,15,"Semnan",0,6.070738,.0994759,0,,,1,0,1,1,.00120317,-.02995828,-.0199196
"2020-03-16","IRN","Semnan",1,1,1,1,1,1,1,0,467,477,702360,16mar2020,1,3,2020,16,"Semnan",0,6.146329,.0755916,0,,,1,0,1,1,-.02823738,-.02995828,-.01436335
"2020-03-17","IRN","Semnan",1,1,1,1,1,1,1,0,500,510,702360,17mar2020,2,3,2020,17,"Semnan",0,6.214608,.0682788,0,,,1,0,1,1,-.01863046,-.02995828,-.03128304
"2020-03-18","IRN","Semnan",1,1,1,1,1,1,1,0,560,570,702360,18mar2020,3,3,2020,18,"Semnan",0,6.327937,.1133285,0,,,1,0,1,1,.05002195,-.02995828,-.05488579
"2020-03-19","IRN","Semnan",1,1,1,1,1,1,1,0,576,586,702360,19mar2020,4,3,2020,19,"Semnan",0,6.356108,.0281711,0,,,1,0,1,1,-.09788533,-.02995828,.0078641
"2020-03-20","IRN","Semnan",1,1,1,1,1,1,1,0,628,638,702360,20mar2020,5,3,2020,20,"Semnan",0,6.44254,.0864325,0,,,1,0,1,1,-.13082861,-.02995828,.09906877
"2020-03-21","IRN","Semnan",1,1,1,1,1,1,1,0,628,638,702360,21mar2020,6,3,2020,21,"Semnan",0,6.44254,0,0,,,1,0,1,1,-.10348294,-.02995828,-.01470935
"2020-03-22","IRN","Semnan",1,1,1,1,1,1,1,0,628,638,702360,22mar2020,0,3,2020,22,"Semnan",0,6.44254,0,0,,,1,0,1,1,-.09827269,-.02995828,-.0199196
"2020-03-05","IRN","Sistan and Baluchestan",1,1,1,1,1,0,0,0,18,25,2775014,05mar2020,4,3,2020,5,"Sistan and Baluchestan",0,2.890372,.3254225,0,,,1,1,1,0,.09975429,.0273312,.0078641
"2020-03-06","IRN","Sistan and Baluchestan",1,1,1,1,1,0,0,0,20,27,2775014,06mar2020,5,3,2020,6,"Sistan and Baluchestan",0,2.995732,.1053605,0,,,1,1,1,0,-.2115124,.0273312,.09906877
"2020-03-07","IRN","Sistan and Baluchestan",1,1,1,1,1,0,0,0,33,40,2775014,07mar2020,6,3,2020,7,"Sistan and Baluchestan",0,3.496508,.5007753,0,,,1,1,1,0,.29768055,.0273312,-.01470935
"2020-03-08","IRN","Sistan and Baluchestan",1,1,1,1,1,0,0,0,33,40,2775014,08mar2020,0,3,2020,8,"Sistan and Baluchestan",0,3.496508,0,0,,,1,1,1,0,-.19788454,.0273312,-.0199196
"2020-03-09","IRN","Sistan and Baluchestan",1,1,1,1,1,0,0,0,33,40,2775014,09mar2020,1,3,2020,9,"Sistan and Baluchestan",0,3.496508,0,0,,,1,1,1,0,-.20344079,.0273312,-.01436335
"2020-03-10","IRN","Sistan and Baluchestan",1,1,1,1,1,0,0,0,39,46,2775014,10mar2020,2,3,2020,10,"Sistan and Baluchestan",0,3.663562,.1670539,0,,,1,1,1,0,-.01946717,.0273312,-.03128304
"2020-03-11","IRN","Sistan and Baluchestan",1,1,1,1,1,0,0,0,43,50,2775014,11mar2020,3,3,2020,11,"Sistan and Baluchestan",0,3.7612,.0976386,0,,,1,1,1,0,-.06527974,.0273312,-.05488579
"2020-03-12","IRN","Sistan and Baluchestan",1,1,1,1,1,0,0,0,49,56,2775014,12mar2020,4,3,2020,12,"Sistan and Baluchestan",0,3.89182,.13062,0,,,1,1,1,0,-.09504823,.0273312,.0078641
"2020-03-13","IRN","Sistan and Baluchestan",1,1,1,1,1,1,1,0,51,58,2775014,13mar2020,5,3,2020,13,"Sistan and Baluchestan",0,3.931826,.0400054,1,,,1,1,1,1,-.04836548,.0273312,.09906877
"2020-03-14","IRN","Sistan and Baluchestan",1,1,1,1,1,1,1,0,53,60,2775014,14mar2020,6,3,2020,14,"Sistan and Baluchestan",0,3.970292,.0384662,0,,,1,1,1,1,-.01102632,.0273312,-.01470935
"2020-03-15","IRN","Sistan and Baluchestan",1,1,1,1,1,1,1,0,59,66,2775014,15mar2020,0,3,2020,15,"Sistan and Baluchestan",0,4.077538,.1072457,0,,,1,1,1,1,.0629634,.0273312,-.0199196
"2020-03-16","IRN","Sistan and Baluchestan",1,1,1,1,1,1,1,0,70,77,2775014,16mar2020,1,3,2020,16,"Sistan and Baluchestan",0,4.248495,.1709576,0,,,1,1,1,1,.12111903,.0273312,-.01436335
"2020-03-17","IRN","Sistan and Baluchestan",1,1,1,1,1,1,1,0,81,88,2775014,17mar2020,2,3,2020,17,"Sistan and Baluchestan",0,4.394449,.1459541,0,,,1,1,1,1,.11303528,.0273312,-.03128304
"2020-03-18","IRN","Sistan and Baluchestan",1,1,1,1,1,1,1,0,87,94,2775014,18mar2020,3,3,2020,18,"Sistan and Baluchestan",0,4.465908,.0714588,0,,,1,1,1,1,.06214272,.0273312,-.05488579
"2020-03-19","IRN","Sistan and Baluchestan",1,1,1,1,1,1,1,0,105,112,2775014,19mar2020,4,3,2020,19,"Sistan and Baluchestan",0,4.65396,.1880522,0,,,1,1,1,1,.1159862,.0273312,.0078641
"2020-03-20","IRN","Sistan and Baluchestan",1,1,1,1,1,1,1,0,113,120,2775014,20mar2020,5,3,2020,20,"Sistan and Baluchestan",0,4.727388,.0734277,0,,,1,1,1,1,-.08984298,.0273312,.09906877
"2020-03-21","IRN","Sistan and Baluchestan",1,1,1,1,1,1,1,0,118,125,2775014,21mar2020,6,3,2020,21,"Sistan and Baluchestan",0,4.770685,.0432968,0,,,1,1,1,1,-.00619572,.0273312,-.01470935
"2020-03-22","IRN","Sistan and Baluchestan",1,1,1,1,1,1,1,0,133,140,2775014,22mar2020,0,3,2020,22,"Sistan and Baluchestan",0,4.890349,.1196642,0,,,1,1,1,1,.07538191,.0273312,-.0199196
"2020-03-06","IRN","South Khorasan",1,1,1,1,1,0,0,0,15,22,768898,06mar2020,5,3,2020,6,"South Khorasan",0,2.70805,.2231436,0,,,1,1,1,0,-.10460686,.03820872,.09906877
"2020-03-07","IRN","South Khorasan",1,1,1,1,1,0,0,0,15,22,768898,07mar2020,6,3,2020,7,"South Khorasan",0,2.70805,0,0,,,1,1,1,0,-.21397231,.03820872,-.01470935
"2020-03-10","IRN","South Khorasan",1,1,1,1,1,0,0,0,48,55,768898,10mar2020,2,3,2020,10,"South Khorasan",0,3.871201,.3448405,0,,,1,1,1,0,.1474419,.03820872,-.03128304
"2020-03-11","IRN","South Khorasan",1,1,1,1,1,0,0,0,63,70,768898,11mar2020,3,3,2020,11,"South Khorasan",0,4.143135,.2719336,0,,,1,1,1,0,.09813768,.03820872,-.05488579
"2020-03-12","IRN","South Khorasan",1,1,1,1,1,0,0,0,75,82,768898,12mar2020,4,3,2020,12,"South Khorasan",0,4.317488,.1743536,0,,,1,1,1,0,-.06219216,.03820872,.0078641
"2020-03-13","IRN","South Khorasan",1,1,1,1,1,1,1,0,75,82,768898,13mar2020,5,3,2020,13,"South Khorasan",0,4.317488,0,1,,,1,1,1,1,-.09924845,.03820872,.09906877
"2020-03-14","IRN","South Khorasan",1,1,1,1,1,1,1,0,79,86,768898,14mar2020,6,3,2020,14,"South Khorasan",0,4.369448,.0519595,0,,,1,1,1,1,-.00841054,.03820872,-.01470935
"2020-03-15","IRN","South Khorasan",1,1,1,1,1,1,1,0,97,104,768898,15mar2020,0,3,2020,15,"South Khorasan",0,4.574711,.2052631,0,,,1,1,1,1,.15010333,.03820872,-.0199196
"2020-03-16","IRN","South Khorasan",1,1,1,1,1,1,1,0,104,111,768898,16mar2020,1,3,2020,16,"South Khorasan",0,4.644391,.0696802,0,,,1,1,1,1,.00896415,.03820872,-.01436335
"2020-03-17","IRN","South Khorasan",1,1,1,1,1,1,1,0,116,123,768898,17mar2020,2,3,2020,17,"South Khorasan",0,4.75359,.109199,0,,,1,1,1,1,.06540268,.03820872,-.03128304
"2020-03-18","IRN","South Khorasan",1,1,1,1,1,1,1,0,137,144,768898,18mar2020,3,3,2020,18,"South Khorasan",0,4.919981,.1663909,0,,,1,1,1,1,.14619728,.03820872,-.05488579
"2020-03-19","IRN","South Khorasan",1,1,1,1,1,1,1,0,142,149,768898,19mar2020,4,3,2020,19,"South Khorasan",0,4.955827,.0358462,0,,,1,1,1,1,-.04709727,.03820872,.0078641
"2020-03-20","IRN","South Khorasan",1,1,1,1,1,1,1,0,160,167,768898,20mar2020,5,3,2020,20,"South Khorasan",0,5.075174,.1193466,0,,,1,1,1,1,-.05480156,.03820872,.09906877
"2020-03-21","IRN","South Khorasan",1,1,1,1,1,1,1,0,160,167,768898,21mar2020,6,3,2020,21,"South Khorasan",0,5.075174,0,0,,,1,1,1,1,-.06037006,.03820872,-.01470935
"2020-03-22","IRN","South Khorasan",1,1,1,1,1,1,1,0,175,182,768898,22mar2020,0,3,2020,22,"South Khorasan",0,5.164786,.089612,0,,,1,1,1,1,.0344522,.03820872,-.0199196
"2020-02-28","IRN","Tehran",1,0,1,1,0,0,0,0,127,127,13267637,28feb2020,5,2,2020,28,"Tehran",1,4.844187,.7010527,0,.1647312,.5540045,0,0,0,0,.15674868,-.07907741,.09906877
"2020-02-29","IRN","Tehran",1,0,1,1,0,0,0,0,179,179,13267637,29feb2020,6,2,2020,29,"Tehran",1,5.187386,.3431988,0,.1647312,.3516462,0,0,0,0,-.08732708,-.07907741,-.01470935
"2020-03-01","IRN","Tehran",1,1,1,1,0,0,0,0,349,349,13267637,01mar2020,0,3,2020,1,"Tehran",1,5.855072,.667686,0,.1647312,.4554691,1,0,1,0,.35365028,-.07907741,-.0199196
"2020-03-05","IRN","Tehran",1,1,1,1,1,0,0,0,658,1256,13267637,05mar2020,4,3,2020,5,"Tehran",1,6.489205,.0889473,0,.1647312,.4373982,1,0,1,0,-.14159222,-.07907741,.0078641
"2020-03-06","IRN","Tehran",1,1,1,1,1,0,0,0,719,1317,13267637,06mar2020,5,3,2020,6,"Tehran",1,6.577861,.0886564,0,.1647312,.5034439,1,0,1,0,-.23308776,-.07907741,.09906877
"2020-03-07","IRN","Tehran",1,1,1,1,1,0,0,0,845,1443,13267637,07mar2020,6,3,2020,7,"Tehran",1,6.739336,.1614752,0,.1647312,.2434481,1,0,1,0,-.04649088,-.07907741,-.01470935
"2020-03-08","IRN","Tehran",1,1,1,1,1,0,0,0,1111,1709,13267637,08mar2020,0,3,2020,8,"Tehran",1,7.013016,.2736793,0,.1647312,.1723161,1,0,1,0,.07092344,-.07907741,-.0199196
"2020-03-09","IRN","Tehran",1,1,1,1,1,0,0,0,1251,1849,13267637,09mar2020,1,3,2020,9,"Tehran",1,7.131699,.1186829,0,.1647312,.1926829,1,0,1,0,-.08962921,-.07907741,-.01436335
"2020-03-10","IRN","Tehran",1,1,1,1,1,0,0,0,1420,2018,13267637,10mar2020,2,3,2020,10,"Tehran",1,7.258412,.1267138,0,.1647312,.1938481,1,0,1,0,-.06467863,-.07907741,-.03128304
"2020-03-11","IRN","Tehran",1,1,1,1,1,0,0,0,1676,2274,13267637,11mar2020,3,3,2020,11,"Tehran",1,7.424165,.1657529,0,.1647312,.1406783,1,0,1,0,-.00203674,-.07907741,-.05488579
"2020-03-12","IRN","Tehran",1,1,1,1,1,0,0,0,1979,2577,13267637,12mar2020,4,3,2020,12,"Tehran",1,7.590347,.1661816,0,.1647312,.1615307,1,0,1,0,-.06435795,-.07907741,.0078641
"2020-03-13","IRN","Tehran",1,1,1,1,1,1,1,0,2282,2880,13267637,13mar2020,5,3,2020,13,"Tehran",1,7.732808,.1424608,1,.1647312,.1202455,1,0,1,1,.04921862,-.07907741,.09906877
"2020-03-14","IRN","Tehran",1,1,1,1,1,1,1,0,2629,3227,13267637,14mar2020,6,3,2020,14,"Tehran",1,7.874359,.141551,0,.1647312,.1143258,1,0,1,1,.08718721,-.07907741,-.01470935
"2020-03-15","IRN","Tehran",1,1,1,1,1,1,1,0,2880,3478,13267637,15mar2020,0,3,2020,15,"Tehran",1,7.965546,.091187,0,.1647312,.1123673,1,0,1,1,.04203344,-.07907741,-.0199196
"2020-03-16","IRN","Tehran",1,1,1,1,1,1,1,0,3080,3678,13267637,16mar2020,1,3,2020,16,"Tehran",1,8.032685,.0671396,0,.1647312,.1200302,1,0,1,1,.01242981,-.07907741,-.01436335
"2020-03-17","IRN","Tehran",1,1,1,1,1,1,1,0,3353,3951,13267637,17mar2020,2,3,2020,17,"Tehran",1,8.117611,.0849257,0,.1647312,.0871563,1,0,1,1,.04713553,-.07907741,-.03128304
"2020-03-18","IRN","Tehran",1,1,1,1,1,1,1,0,3566,4164,13267637,18mar2020,3,3,2020,18,"Tehran",1,8.1792,.0615892,0,.1647312,.0953053,1,0,1,1,.04740187,-.07907741,-.05488579
"2020-03-19","IRN","Tehran",1,1,1,1,1,1,1,0,3703,4301,13267637,19mar2020,4,3,2020,19,"Tehran",1,8.216899,.0376987,0,.1647312,.0862323,1,0,1,1,-.03923851,-.07907741,.0078641
"2020-03-20","IRN","Tehran",1,1,1,1,1,1,1,0,3923,4521,13267637,20mar2020,5,3,2020,20,"Tehran",1,8.274611,.0577126,0,.1647312,.0766361,1,0,1,1,-.11042938,-.07907741,.09906877
"2020-03-21","IRN","Tehran",1,1,1,1,1,1,1,0,4155,4753,13267637,21mar2020,6,3,2020,21,"Tehran",1,8.332067,.057456,0,.1647312,.0528173,1,0,1,1,.00309221,-.07907741,-.01470935
"2020-03-22","IRN","Tehran",1,1,1,1,1,1,1,0,4404,5002,13267637,22mar2020,0,3,2020,22,"Tehran",1,8.390268,.0582008,0,.1647312,.0569604,1,0,1,1,.00904728,-.07907741,-.0199196
"2020-03-08","IRN","West Azarbaijan",1,1,1,1,1,0,0,0,36,36,3265219,08mar2020,0,3,2020,8,"West Azarbaijan",0,3.583519,.2162232,0,,,1,1,1,0,-.04977117,.09544107,-.0199196
"2020-03-09","IRN","West Azarbaijan",1,1,1,1,1,0,0,0,65,65,3265219,09mar2020,1,3,2020,9,"West Azarbaijan",0,4.174387,.5908685,0,,,1,1,1,0,.31931781,.09544107,-.01436335
"2020-03-10","IRN","West Azarbaijan",1,1,1,1,1,0,0,0,69,69,3265219,10mar2020,2,3,2020,10,"West Azarbaijan",0,4.234107,.0597191,0,,,1,1,1,0,-.19491189,.09544107,-.03128304
"2020-03-11","IRN","West Azarbaijan",1,1,1,1,1,0,0,0,96,96,3265219,11mar2020,3,3,2020,11,"West Azarbaijan",0,4.564348,.3302417,0,,,1,1,1,0,.09921345,.09544107,-.05488579
"2020-03-12","IRN","West Azarbaijan",1,1,1,1,1,0,0,0,115,115,3265219,12mar2020,4,3,2020,12,"West Azarbaijan",0,4.744932,.180584,0,,,1,1,1,0,-.11319416,.09544107,.0078641
"2020-03-13","IRN","West Azarbaijan",1,1,1,1,1,1,1,0,140,140,3265219,13mar2020,5,3,2020,13,"West Azarbaijan",0,4.941642,.1967101,1,,,1,1,1,1,.04022931,.09544107,.09906877
"2020-03-14","IRN","West Azarbaijan",1,1,1,1,1,1,1,0,171,171,3265219,14mar2020,6,3,2020,14,"West Azarbaijan",0,5.141664,.2000213,0,,,1,1,1,1,.08241886,.09544107,-.01470935
"2020-03-15","IRN","West Azarbaijan",1,1,1,1,1,1,1,0,189,189,3265219,15mar2020,0,3,2020,15,"West Azarbaijan",0,5.241747,.1000834,0,,,1,1,1,1,-.0123088,.09544107,-.0199196
"2020-03-16","IRN","West Azarbaijan",1,1,1,1,1,1,1,0,220,220,3265219,16mar2020,1,3,2020,16,"West Azarbaijan",0,5.393628,.1518807,0,,,1,1,1,1,.03393233,.09544107,-.01436335
"2020-03-17","IRN","West Azarbaijan",1,1,1,1,1,1,1,0,254,254,3265219,17mar2020,2,3,2020,17,"West Azarbaijan",0,5.537334,.1437068,0,,,1,1,1,1,.04267808,.09544107,-.03128304
"2020-03-18","IRN","West Azarbaijan",1,1,1,1,1,1,1,0,296,296,3265219,18mar2020,3,3,2020,18,"West Azarbaijan",0,5.69036,.1530252,0,,,1,1,1,1,.07559918,.09544107,-.05488579
"2020-03-19","IRN","West Azarbaijan",1,1,1,1,1,1,1,0,322,322,3265219,19mar2020,4,3,2020,19,"West Azarbaijan",0,5.774551,.0841918,0,,,1,1,1,1,-.05598406,.09544107,.0078641
"2020-03-20","IRN","West Azarbaijan",1,1,1,1,1,1,1,0,349,349,3265219,20mar2020,5,3,2020,20,"West Azarbaijan",0,5.855072,.0805206,0,,,1,1,1,1,-.1508599,.09544107,.09906877
